source_url,name,pk_unique_id,mongo DB,specialties,procedure,equipment,capability,organization_type,content_table_id,phone_numbers,email,websites,officialWebsite,yearEstablished,acceptsVolunteers,facebookLink,twitterLink,linkedinLink,instagramLink,logo,address_line1,address_line2,address_line3,address_city,address_stateOrRegion,address_zipOrPostcode,address_country,address_countryCode,countries,missionStatement,missionStatementLink,organizationDescription,facilityTypeId,operatorTypeId,affiliationTypeIds,description,area,numberDoctors,capacity,unique_id,lat,lon,location_query,osm_display_name,method_used_for_geocoding,resolved_location_query
https://www.ghanayello.com/company/52474/Avril_Clinic,Avril Clinic,94,628bd8e336807f00169127b7,"[""internalMedicine""]",[],[],"[""Private clinic located in Ashanti, Akaporiso, Ghana."",""Listed in Doctors and Clinics, Hospitals, Medical Clinics, and Wellness categories on GhanaYello."",""Registered with GhanaYello on 12 Apr, 2018.""]",facility,4ad0bdb3-ffa5-4dd2-a36c-5d2fcf60f27d,,,,,,,,,,,,,,,Akaporiso,Ashanti,,Ghana,GH,,,,,clinic,private,,"Avril Clinic is a private clinic in Ashanti, Akaporiso Ghana.",,,,7caf1c61-6631-4a7a-918b-f26bf226509f,6.2001268,-1.6231589,"Akaporiso, Ashanti, Ghana","Akaporiso, Asonkore, Obuasi East Municipal District, Ashanti Region, Ghana",rule_based,"Akaporiso, Ashanti, Ghana"
http://hefra.gov.gh/index.php/licensed-facilities-2/,Awuradze A' Maternity Home,95,,"[""gynecologyAndObstetrics"",""obstetricsAndMaternityCare""]",,,"[""AWURADZE A' MATERNITY HOME is listed as a HEALTH CENTRE with a PROVISIONAL licence."",""Licence issued 2019-09-24 and expiry 2020-03-23."",""Location: Kumasi, Kumasi Metropolitan District, Ashanti Region."",""Practitioner in-charge: MADAM GRACE HENRIETTA MARFUL.""]",facility,a3b562f5-2d40-46c4-9eea-dbf84273569d,,,,,,,,,,,,,,,KUMASI,ASHANTI,,Ghana,GH,,,,,,,,HEALTH CENTRE licensed with a PROVISIONAL licence; PRACTITIONER IN-CHARGE: MADAM GRACE HENRIETTA MARFUL; REGION: ASHANTI; TOWN: KUMASI; DISTRICT: KUMASI METROPOLITAN; DATE OF ISSUE: 2019-09-24; DATE OF EXPIRY: 2020-03-23,,,,36b44000-d149-4e59-8197-dcf124df0da9,6.6985605,-1.6233086,"KUMASI, ASHANTI, Ghana","Kumasi, Kumasi Metropolitan District, Ashanti Region, AK-010-1295, Ghana",rule_based,"KUMASI, ASHANTI, Ghana"
https://www.facebook.com/368133653048364,Awuss Health,96,,"[""infectiousDiseases""]",,,"[""Awuss Health is a medical & health organization."",""Located in Airport Residential Area, Accra, Ghana."",""Office phone numbers are +233 59 667 4971 and 0596674971."",""Email address is saakalatif111@gmail.com.""]",facility,8fa96b00-83be-47ba-b9ed-73a71925a046,"[""+233596674971""]",saakalatif111@gmail.com,,,,,,,,,,Airport residential area,,,Accra,,,Ghana,GH,,,,,,,,,,,,202eceb4-220f-4872-adfb-d3a1a896ea16,5.6132499,-0.1832656,"Airport residential area, Ghana","Airport Residential Area, Dzorwulu, Accra, Ayawaso West Municipal District, Greater Accra Region, Ghana",rule_based,"Airport residential area, Ghana"
https://www.ghanayello.com/company/50503/Axim_Government_Hospital,Axim Government Hospital,97,620ac9ef56102800160bb1ba,"[""internalMedicine""]",[],[],"[""Operates as a government primary hospital"",""Located in Bokazo, Axim, Ghana"",""NHIS accredited""]",facility,a0b27e74-7db0-4610-b883-ec4242e0a0d0,"[""+233 24-333-981"",""+233 24-333-983"",""+233 20-630-198"",""+233 20-630-197""]",,,,,,,,,,,Bokazo,P.o. Box 2,,Axim,,,Ghana,GH,,,,,hospital,public,"[""government""]","Axim Government Hospital is a government primary hospital in Bokazo, P.o. Box 2, Axim Ghana. It offers a general services. This primary hospital is NHIS accredited.",,,,4ed43bf8-b732-48a0-bdd7-4177c4380e1b,-8.8859293,33.436958,"P.o. Box 2, Ghana","Ghana, Mbeya Municipal, Mbeya, Southern Highlands Zone, Tanzania",rule_based,"P.o. Box 2, Ghana"
https://www.facebook.com/391389397387255,Ayeduase Health Centre,98,,,,,"[""Located in Ayeduase-Kumasi, Kumasi, Ghana"",""Always open"",""Aims to promote good health and ensure access to quality and affordable healthcare.""]",facility,cebe21fa-0c7b-43e2-a92a-3a0ccdd02cf1,"[""+23354591264""]",ayedhealthcentre@gmail.com,,,,,,,,,,Ayeduase-Kumasi,,,Kumasi,,,Ghana,GH,,,,,,,,We are aimed at promoting good health and ensure access to quality and affordable healthcare.,,,,e40809f0-d76b-4757-94b7-08cdc554d122,6.6745796,-1.5683457,"Ayeduase-Kumasi, Ghana","Graduate Students' Association of Ghana, Osei Tutu II Boulevard, Ayigya, Kumasi, Oforikrom Municipal District, Ashanti Region, AK385, Ghana",rule_based,"Ayeduase-Kumasi, Ghana"
https://www.facebook.com/105512519205083,Ayifua Clinic,99,,"[""internalMedicine""]",[],[],"[""Located at 9 Mowule Street, Nyaniba Estates, Accra, Ghana.""]",facility,3c6bb8a6-3190-46ab-8126-7cb7084e9242,,,,,,,,,,,,9 Mowule Street,Nyaniba Estates,,Accra,,,Ghana,GH,,,,,clinic,,,,,,,34b21be9-5a75-4a4b-8534-82b183625647,5.5594045,-0.1745031,"Nyaniba Estates, Ghana","Nyaniba Estates, Kaajaanor, La, Accra, La-Dade-Kotopon Municipal District, Greater Accra Region, Ghana",rule_based,"Nyaniba Estates, Ghana"
https://www.facebook.com/1720371808220722,Azara Tampulimah Herbal Clinic,100,,"[""internalMedicine""]",[],[],"[""Operates as a traditional health center using natural extracts from plants (herbs) to treat diseases."",""Located in Gurugu, Tamale, Tamale Port, Ghana."",""Phone number: +233 24 295 2332."",""Website: azaratampulimaherbal.com""]",facility,b9e74a4b-fa5c-4ad3-90bd-5b8ee0b7aa16,"[""+233242952332""]",,"[""azaratampulimaherbal.com""]",azaratampulimaherbal.com,,,,,,,,Gurugu,Tamale Port,,Tamale,,,Ghana,GH,,,,,clinic,,,A traditional health center for the treatment of diseases using natural extracts from plants (herbs).,,,,267201ca-e925-4d64-b13e-0036bb32b20b,9.4051992,-0.8423986,"Tamale, Ghana","Tamale, Tamale Metropolitan District, Northern Region, NT-0148-3057, Ghana",fallback,"Tamale, Ghana"
https://www.facebook.com/103101394594267,Azimbe Hospital,101,,"[""internalMedicine""]","[""""]","[""""]","[""Located in Atuba Binduri, Bawku, Ghana"",""Phone number +233 50 689 8171"",""Official website azimbehospital.com"",""Always open""]",facility,1fa8e27d-3353-46d2-9019-63cdefc05dd0,"[""+233506898171""]",,"[""azimbehospital.com""]",azimbehospital.com,,,,,,,,Atuba Binduri,,,Bawku,,,Ghana,GH,,,,,hospital,,,"Hospital in Atuba Binduri, Bawku, Ghana.",,,,3388b9e2-fe11-4797-83b0-79253a284645,11.0607602,-0.2422876,"Bawku, Ghana","Bawku, Bawku Municipal District, Upper East Region, Ghana",fallback,"Bawku, Ghana"
https://www.facebook.com/1930874873792132,"Baiden Ghartey Hospital, Pedu",102,628e73196d8de500168474a7,"[""internalMedicine"",""pediatrics""]",[],[],"[""Baiden Ghartey Hospital, Pedu is located in Cabo Corso, Ghana"",""Baiden Ghartey Hospital, Pedu is listed as a hospital on Facebook"",""The Facebook page indicates the hospital is always open"",""Has a Baby Clinic offering immunizations"",""Facebook Page created on September 8, 2017""]",facility,1b2c67fe-379d-4060-8fe7-1ff6cdbb1ef5,,,,,,,,,,,,,,,Cabo Corso,,,Ghana,GH,,,,,hospital,,,Hospital,,,,48296943-535f-4e7a-ae7e-be4dcb99f388,8.0300284,-1.0800271,Ghana,Ghana,fallback,Ghana
https://www.christianeyeministry.org/about,BAMCEC (Bishop Ackon Memorial Christian Eye Centre),103,,"[""ophthalmology"",""cataractAndAnteriorSegmentSurgery""]",,,,facility,eb407508-3579-4be7-84d7-bfc1edc9dbf7,,,,,1987.0,,,,,,,,,,Cape Coast,,,Ghana,GH,,,,,,,,,,,,3bf6a33a-9434-4616-a562-fc3f87712216,5.107467,-1.2430793,"Cape Coast, Ghana","Cape Coast, Cape Coast Metropolitan District, Central Region, CC-008-3586, Ghana",rule_based,"Cape Coast, Ghana"
https://www.facebook.com/432970280583553,Banda Ahenkro Rural Clinic,104,,"[""internalMedicine""]",[],[],"[""Operates as a hospital"",""Located in Banda, Ghana"",""Open 24 hours a day""]",facility,de86d0b8-ed18-4094-8211-58939dc2ae50,,,,,,,,,,,,,,,Banda,,,Ghana,GH,,,,,hospital,,,,,,,c4ea5289-be09-4e9a-8ba8-034ec9e9db3e,8.2966595,-0.0924395,"Banda, Ghana","Banda, Krachi Nchumuru District, Oti Region, Ghana",rule_based,"Banda, Ghana"
https://banhartspecialist.com/,Banhart Specialist Hospital,105,,"[""internalMedicine"",""familyMedicine"",""cardiology"",""gastroenterology"",""neurology"",""nephrology"",""pulmonology"",""endocrinologyAndDiabetesAndMetabolism"",""pediatrics"",""gynecologyAndObstetrics"",""obstetricsAndMaternityCare"",""ophthalmology"",""otolaryngology"",""plasticSurgery"",""generalSurgery"",""neurosurgery"",""orthopedicSurgery"",""urology"",""dentistry"",""emergencyMedicine"",""physicalMedicineAndRehabilitation""]","[""Endoscopy procedures including diagnostic and therapeutic endoscopy"",""Neurosurgery procedures"",""General surgery procedures"",""Orthopedic and trauma surgery"",""Obstetrics and gynecology procedures"",""Urology procedures"",""Ophthalmology (eye) procedures"",""Plastic surgery procedures"",""Dental services procedures"",""ENT (Ear, Nose, and Throat) procedures"",""Dialysis treatment"",""Antenatal and postnatal maternity care"",""Physiotherapy sessions"",""Diagnostic imaging procedures including CT-Scan, 4D Ultrasound, Spirometry, X-ray, Fibro scan, Diagnostic Endoscopy, Therapeutic Endoscopy, Echocardiography, ECG, and Audiometry""]","[""CT-Scan imaging equipment"",""4D Ultrasound imaging equipment"",""Spirometry equipment"",""X-ray imaging equipment (X- ray)"",""Fibro scan equipment"",""Diagnostic Endoscopy equipment"",""Therapeutic Endoscopy equipment"",""Echocardiography equipment"",""ECG equipment"",""Dental X-ray equipment"",""Audiometry equipment""]","[""24/7 emergency service"",""Extensive laboratory services"",""Pharmacy on site"",""Maternity (antenatal and postnatal care)"",""Neurosurgery service"",""Physiotherapy service"",""Surgical specialties including Specialist Obstetrics and Gynecology, General Surgery, Plastic Surgery, Neurosurgery, Orthopedic and Trauma, Urology, Ophthalmology, Dental Services, and ENT"",""Medical specialties including Family medicine, Physician, Cardiology, Gastroenterology, Neurology, Nephrology, Pulmonology, Endocrinology, Diet therapy, and Pediatrics"",""Located in Abesim-Sunyani (Opposite DreamField INT SCH)"",""Has over 1000 happy patients""]",facility,02ba64b6-833f-40d1-84c8-677018a22dff,"[""+233529948690"",""+233208009342""]",inf@banhartspecialist.com,"[""banhartspecialist.com""]",banhartspecialist.com,,,,,,,,Abesim - Sunyani,Opposite DreamField INT. SCH,,Abesim - Sunyani,,,Ghana,GH,,,,,hospital,,,"Banhart Specialist Hospital offers comprehensive medical care with a focus on specialist services, 24-hour emergency service, extensive laboratory services, and a team of dedicated specialists.",,,,91634498-c17d-4848-8f86-c63f10d36a5e,7.2957732,-2.2746389,"Abesim - Sunyani, Ghana","Presbyterian Church of Ghana, Sunyani - Kumasi, Abesim, Sunyani Municipal District, Bono Region, Ghana",fallback,"Abesim - Sunyani, Ghana"
https://baptistmedicalcenter.org/,Baptist Medical Centre,106,5ea3146e994ecc38cda4ecea,"[""gynecologyAndObstetrics"",""generalSurgery"",""internalMedicine""]",[],[],"[""Located in Nalerigu, Ghana"",""Founded in 1958 by IMB missionary doctor George Faile II"",""Has a 300+ bed hospital"",""Serves tens of thousands of patients annually"",""Surgical department supported by visiting general surgeon Dr. Lisa Mohrman""]",facility,df340fc4-0d6c-4caf-aa22-a8cd9e2032ae,,,,,1958.0,,,,,,,,,,Nalerigu,,,Ghana,GH,,,,,hospital,,,The Baptist Medical Centre was founded in northern Ghana in 1958 by IMB missionary doctor George Faile II. Today it is a 300+ bed hospital serving tens of thousands of patients annually.,,,,73988ca3-c055-49ce-a735-14f6ef548ba2,10.525509,-0.370179,"Nalerigu, Ghana","Nalerigu, East Mamprusi Municipal District, North East Region, Ghana",rule_based,"Nalerigu, Ghana"
https://www.facebook.com/107805652071556,Barnor Memorial Hospital,107,611df810e5e97d007fac3259,"[""internalMedicine""]",,,"[""Barnor Memorial Hospital is a family specialized hospital with over 65 years of personalized and dedicated healthcare services"",""Located on Brenu Street, Lartebiokorshie, near Radio Gold, Mataheko, Ghana"",""Phone: +233 30 230 7865"",""Email: info@barnormemorial.com"",""Website: barnormemorial.com"",""Facebook page shows 'Always open'""]",facility,2f1784cc-96f9-46a1-a772-acbb79b1919d,"[""+233302307865""]",info@barnormemorial.com,"[""barnormemorial.com""]",barnormemorial.com,,,,,,,,Brenu Street,"Lartebiokorshie, near Radio Gold, Mataheko",,Mataheko,,,Ghana,GH,,,,,hospital,,,A Family Specialized Hospital with over 65 years of personalized and dedicated healthcare services.,,,,17780ce8-96aa-42d5-b1ba-5a6d019d3388,5.762487,0.0033018,"Mataheko, Ghana","Mataheko, Ningo-Prampram District, Greater Accra Region, Ghana",rule_based,"Mataheko, Ghana"
https://www.ghanayello.com/company/53742/Bart_Plange_Memorial_Clinic,Bart-Plange Memorial Clinic,108,5ea3146e994ecc38cda4ec89,"[""internalMedicine""]",[],[],"[""Bart-Plange Memorial Clinic is a private hospital located in Greater Accra, Agbogbloshie, Ghana."",""Office address is 8th Floor, Block A, The Octagon, Accra, Ghana."",""Telephone number is +233 270 455522."",""Listed in categories: Doctors and Clinics; Hospitals; Medical Clinics; Health Care."",""Was registered with GhanaYello on 12 Apr, 2018.""]",facility,a77437c8-34ae-46a2-8ba8-9406d1b3cd2b,,,,,,,,,,,,Greater Accra,Agbogbloshie,Ghana,Agbogbloshie,Greater Accra,,Ghana,GH,,,,,hospital,private,,"Bart-Plange Memorial Clinic is a private hospital in Greater Accra, Agbogbloshie Ghana.",,,,4faeeba6-9719-411a-b3da-365f490dada6,5.6465979,-0.188004,"Ghana, Greater Accra, Ghana","University of Ghana, Nelson Mandela Avenue, Airport Residential Area, Legon, Accra, Ayawaso West Municipal District, Greater Accra Region, GD-110-6313, Ghana",rule_based,"Ghana, Greater Accra, Ghana"
https://www.chstgh.org/institutions/hospitals/,Battor Catholic Hospital,109,620e9ab611a69800163763a1,"[""internalMedicine""]",,,"[""Battor Catholic Hospital is listed as a CHST Hospital within the Catholic Health Service Trust, Ghana"",""Located in Battor in the North Tongu District, Volta Region, Ghana"",""DIOCESE listed as Accra"",""Addressed under GPS ADDRESS VT-0037-3378""]",facility,1d470b06-dc1a-4b84-ab5f-726c03c02003,,,,,,,,,,,,Battor,North Tongu District,,Battor,Volta,,Ghana,GH,,,,,hospital,,,,,,,29ead5b3-1452-4962-acc9-4c8c2ea2b54b,6.1439949,0.2971889,"North Tongu District, Volta, Ghana","North Tongu District, Volta Region, Ghana",rule_based,"North Tongu District, Volta, Ghana"
https://www.ghanayello.com/company/50547/Battor_Catholic_Hospital,Battor Catholic Hospital,109,620e9ab611a69800163763a1,"[""internalMedicine"",""generalSurgery""]",[],[],"[""Open 24 hours daily (Monday–Sunday)"",""NHIS-accredited primary hospital"",""Mission primary hospital in Battor via Sogakofe, Volta Region, Ghana"",""Address: Battor via Sogakofe, Volta Region, Ghana"",""Website: catholichospitalbattor.org"",""Phone numbers: 0244-786255; 0242-172284""]",facility,2a916260-7de2-4d9e-b94a-700d428ba982,"[""+233244786255"",""+233242172284""]",,"[""catholichospitalbattor.org""]",catholichospitalbattor.org,,,,,,,,Battor via Sogakofe,,,Battor,Volta Region,,Ghana,GH,,,,,hospital,,"[""faith-tradition"",""philanthropy-legacy"",""community"",""academic"",""government""]",Battor Catholic Hospital is a mission primary hospital in Battor High Street Ghana. It offers a general services. This primary hospital is NHIS accredited.,,,,ed10ae3d-5d83-4641-8012-85c3ca108824,6.06917,0.4041658,"Battor, Ghana","Battor, North Tongu District, Volta Region, Ghana",fallback,"Battor, Ghana"
https://www.beavergrp.com/,Beaver Dental,110,,"[""dentistry""]",,,"[""Beaver Dental operates in three locations: Accra-Airport Residential Area; Accra-Lapaz (St Michael's Specialist Hospital); Kumasi-Ahodwo"",""Beaver Dental serves over 10,000 clients"",""Beaver Dental is described as Ghana's premier dentistry provider"",""Beaver Dental attracts clients from Liberia, Côte d’Ivoire, Togo, Benin, and Nigeria"",""Beaver Dental is described as the number one dental service in Ghana""]",facility,e8f00740-f176-461b-bef1-ae965c6c5351,,,,,,,,,,,,Accra-Airport Residential Area; Accra-Lapaz (St Michael’s Specialist Hospital); Kumasi-Ahodwo,,,,,,Ghana,GH,,,,,dentist,,,"Beaver Dental is described as Ghana's premier dentistry provider, offering accessible services in key locations including Accra-Airport Residential Area, Accra-Lapaz (St Michael’s Specialist Hospital), and Kumasi-Ahodwo.",,,,7296b6fb-d6c8-46e3-b56f-f2d5ed6438e8,8.0300284,-1.0800271,Ghana,Ghana,fallback,Ghana
https://www.beavergrp.com/,Beaver Medical,110,,"[""dentistry"",""internalMedicine"",""emergencyMedicine""]",,,"[""Beaver Medical provides comprehensive medical services in Ghana."",""Beaver Medical is expanding from dentistry into broader medical services."",""Beaver Medical has international recognition for its medical services."",""Beaver Medical positions itself as a seamless, comprehensive healthcare destination in West Africa."",""Beaver Medical attracts international clients seeking premium care."",""Regular business hours are Weekdays 9am-6pm; Saturdays 10am-4pm."",""Emergency services are available on Sundays and public holidays with advance arrangements."",""Beaver Medical collaborates with foreign and local insurance companies."",""Beaver Medical accepts cash, credit cards, EFT, cheques, and mobile money as payment methods.""]",facility,e8f00740-f176-461b-bef1-ae965c6c5351,,,,,,,,,,,,,,,,,,Ghana,GH,,,,,clinic,,,Beaver Medical – Premium medical services in Ghana; part of Beaver Health’s expansion into medical services; offers comprehensive medical services; positioned as a healthcare destination in West Africa.,,,,1d0ee1ff-f69e-46da-b58d-6a3158d9d6b5,8.0300284,-1.0800271,Ghana,Ghana,fallback,Ghana
https://5eb4345b61596.site123.me/,Bechem Government Hospital,111,5ea3146e994ecc38cda4ec5e,"[""internalMedicine"",""dentistry"",""gynecologyAndObstetrics""]","[""No specific clinical procedures listed in provided content.""]","[""Phototherapy machine donated to Bechem Government Hospital in May 2016"",""Dental chair donated to Bechem Government Hospital in May 2016""]","[""Bechem Government Hospital has a bed capacity of 155."",""Operates as a district (secondary) hospital within the Ghana Health Service in the Tano South District, Ahafo Region."",""Not-for-profit facility."",""Serves as a referral hospital for all sub-district health facilities."",""Average daily attendance is around 366 patients."",""Contracted NHIA provider for the Tano South District Health Insurance Scheme (TSDHIS)."",""Provides 24-hour service."",""Originally established as a Maternity Home in 1950 and handed over to the Ministry of Health on 1 July 1978 as a Health Centre; presently operating as a District (Secondary) Hospital.""]",facility,83e0261c-5ad1-49e4-ab68-fac665da3b19,"[""+233352092002""]",bechemhospital1950@yahoo.com,,,1950.0,,,,,,,"Bechem, Ghana",P.O.Box 29 Sunyani Road,,Bechem,Ahafo Region,,Ghana,GH,,,,,hospital,public,"[""government""]","The Bechem Government Hospital was started by the Presbyterian Church, Ghana, as a Maternity Home in 1950 and handed over to the Bechem Community. It was finally handed over to the Ministry of Health on 1st July, 1978 as a Health Centre and currently operating as a District (Secondary) Hospital with 155 Bed Capacity.  The Hospital is a Secondary Ghana Health Service facility in the Tano South District of the Ahafo Region operating on not-for-profit basis. The Hospital serves as a Referral Hospital for all sub-district health facilities with an average daily attendance hovering around 366 patients.  The Hospital serves as the main health facility contracted for the provision of health services to clients of the Tano South District Health Insurance Scheme (TSDHIS) of the National Health Insurance Authority (NHIA).  It is the intention of the Facility to satisfy our numerous target groups, thus, patients, visitors to patients, corporate organizations, suppliers, its staff and employers of Ghana Health Service and Ministry of Health at large.  The Hospital also aims at inculcating into its staff the spirit of dedication and service to our customers/clients and to achieve a much satisfied clientele.  The Hospital has both Mission and Vision statements which are in line with the Ghana Health Service (GHS).",,,155.0,3542d041-63bb-442f-895d-6d56953dbb36,7.08778,-2.0246,"Bechem, Ghana","Bechem, Tano South Municipal District, Ahafo Region, Ghana",fallback,"Bechem, Ghana"
https://www.facebook.com/bechemgovhsp/,Bechem Government Hospital,111,5ea3146e994ecc38cda4ec5e,"[""internalMedicine"",""gynecologyAndObstetrics""]",[],[],"[""Located in Bechem, Ghana at P.O. Box 29, Sunyani Rd., Bechem, Ghana"",""Phone number +233 24 707 9088"",""Email bechemhospital1950@yahoo.com"",""Founded in 1950 by the Presbyterian Church as a maternity home"",""Always open (24/7)"",""Facebook page Bechem Government Hospital has 967 likes and about 1,000 followers""]",facility,27deafe7-740e-40e3-971f-cb504793eb91,"[""+233247079088""]",bechemhospital1950@yahoo.com,"[""5eb4345b61596.site123.me""]",,,,,,,,,P.O.Box 29 Sunyani Rd.,,,Bechem,,,Ghana,GH,,,,,hospital,public,"[""faith-tradition""]",Bechem Government Hospital was started by the Presbyterian Church as a maternity home.,,,,aa071b04-f208-45cc-8f6a-29acabbc2113,7.08778,-2.0246,"Bechem, Ghana","Bechem, Tano South Municipal District, Ahafo Region, Ghana",fallback,"Bechem, Ghana"
https://www.linkedin.com/company/waaf/,"Behind the Chief's Palace Abesim, Ghana",1,62aa51490990af00169ab9ed,"[""infectiousDiseases"",""hospiceAndPalliativeInternalMedicine"",""globalHealthAndInternationalHealth"",""publicHealth""]","[""PMTCT services"",""Hospice / home-based care"",""Behavior change communication programs"",""Community outreach"",""Stigma reduction initiatives"",""Prevention, care and support services with emphasis on vulnerable populations""]",[],"[""Headquarters: Haatso, Ghana"",""Location: Behind the Chief's Palace Abesim, Abesim, Ghana"",""Company size: 11-50 employees"",""Type: Nonprofit"",""Industry: Hospitals and Health Care"",""Specialties: HIV, AIDS, PMTCT, Behavior Change Communication, HIV Testing and Counseling, Community Outreach, Stigma Reduction, Hospice / Home Based Care, Global health, and Public health""]",facility,a77400f4-6203-4b0d-84ad-fd143bd768e3,"[""+233241169696"",""+233202191796""]",,"[""waafweb.org""]",waafweb.org,,,,,,,,Behind the Chief's Palace,,,Abesim,,,Ghana,GH,,,,,,,,,,,,94d49a27-1926-44ec-9cbe-2e254900df6b,7.287233,-2.2693527,"Abesim, Ghana","Abesim, Sunyani, Sunyani Municipal District, Bono Region, Ghana",fallback,"Abesim, Ghana"
https://www.facebook.com/1449891708655834,Beijing Clinic Ghana,112,,"[""internalMedicine""]",,,,facility,1af6a6c1-0815-417a-842f-cc4e08bbd922,"[""+233244262078""]",beijingclinic@yahoo.com,"[""beijingclinicghana.com""]",beijingclinicghana.com,,,,,,,,,,,Osu,Accra,,Ghana,GH,,,,,hospital,,,,,,,a6648239-67a1-4ff3-a87f-eb07ee6d96c2,5.5605929,-0.1824391,"Osu, Accra, Ghana","Osu, La, Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",rule_based,"Osu, Accra, Ghana"
https://bemuahospital.com/,Bemuah Royal Hospital,113,62ae30dc25252000160e38b1,"[""cardiology"",""pulmonology"",""criticalCareMedicine"",""emergencyMedicine"",""radiology"",""sleepMedicine"",""gastroenterology"",""clinicalPathology"",""clinicalNeurophysiology"",""internalMedicine""]","[""Performs endoscopy and bronchoscopy"",""Performs pulmonary function testing (spirometry)"",""Conducts echocardiography and ECG with Holter monitoring"",""Performs exercise stress testing"",""Performs 24-hour ambulatory blood pressure monitoring (ABPM)"",""Performs sleep studies"",""Provides radiographic X-ray imaging""]","[""X-ray imaging equipment"",""Ultrasound machine"",""Endoscopy and bronchoscopy equipment"",""Pulmonary function testing equipment (spirometry)"",""Blood gas analyzer"",""ECG/Holter monitoring equipment"",""On-site laboratory equipment"",""Fully equipped ambulances""]","[""24/7 emergency department and 24/7 emergency medicine services"",""30-bed inpatient department with 5 ICU beds, 2 resuscitation beds, and 2 observation beds"",""First Intensive Care Unit in a private hospital in the country"",""7-bed Intensive Care Unit (ICU) completed"",""On-site laboratory, X-ray, and ultrasound services"",""Ambulances on standby 24 hours a day"",""Specializes in respiratory care, cardiology, and emergency medicine"",""Outpatient, inpatient, emergency medicine and critical care services available""]",facility,b4d1dc43-c877-4c8b-84a9-5a73132beb3a,"[""0302 543652"",""0233 663636""]",info@bemuahospital.com,"[""bemuahospital.com""]",bemuahospital.com,,,,,,,,17 Asoyi Crescent,East Legon,Behind MTN Office,Accra,,,Ghana,GH,,,,,hospital,private,,,,,30.0,109cae44-ddb0-4a05-a9bc-9b1538a87ad5,5.5571096,-0.2012376,"Accra, Ghana","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana",fallback,"Accra, Ghana"
https://www.ghanabusinessweb.com/tema-community_1-health_clinics-st_anthonys_clinic-9568.html,Bengali Hospital,114,5ea3146e994ecc38cda4ec8a,"[""internalMedicine""]",,,"[""Located near Kajur Lab, Comm. 1 Community 1, Tema, Ghana"",""Listed on GhanaBusinessWeb as Bengali Hospital in Tema""]",facility,06297279-9781-4155-b6b1-af5dc438dc39,,,,,,,,,,,,Near Kajur Lab,Comm. 1 Community 1,,Tema,,,Ghana,GH,,,,,hospital,,,,,,,c32018eb-1127-4411-8233-33d5ade42aab,5.6414898,-0.0041647,"Comm. 1 Community 1, Ghana","Electricity Company of Ghana, Baba Yara Avenue, Community 4 Kaiser Flat, Community 1, Tema, Tema Metropolitan District, Greater Accra Region, Ghana",rule_based,"Comm. 1 Community 1, Ghana"
https://www.ghanayello.com/company/28010/Bengali_Hospital,Bengali Hospital,114,5ea3146e994ecc38cda4ec8a,"[""internalMedicine""]",,,,facility,ec62c3a9-bd77-4ecb-a299-80f35b96a2e2,"[""+233206301354"",""+23322302626""]",,"[""facebook.com/BENGALI-HOSPITAL-403758279688259/""]",,,,https://www.facebook.com/BENGALI-HOSPITAL-403758279688259/,,,,,Vertical Centre Comm II,Tema,Box 1242,Tema,,,Ghana,GH,,,,,hospital,private,,"Bengali hospital is an accredited private hospiital which aims to provide medical services to the general public and also a provider-oriented service.First and foremost is respect followed by service given in a high quality, very safe manner.",,,,741ba597-d3fe-4519-a7b9-820a7a90f920,10.4019949,-2.665861,"Box 1242, Ghana","Azumah Resources Ghana Limited, R132, Nadowli, Nadowli-Kaleo District, Upper West Region, Ghana",rule_based,"Box 1242, Ghana"
https://www.ghanayello.com/company/54986/Benso_Health_Centre,Benso Health Centre - Ghana,115,627d788a39d197001676a5df,"[""internalMedicine""]",[],[],[],facility,a6879b18-c80c-4925-a1cb-3d71c1d1bffa,,,,,,,,,,,,,,,Benso,Western,,Ghana,GH,,,,,,,,"Benso Health Centre is a government health centre in Western, Benso Ghana.",,,,b91bcee7-b995-4770-9dbf-69a9d2a9a805,5.1603968,-1.89375,"Benso, Western, Ghana","Benso, Tarkwa-Nsuaem Municipal District, Western Region, Ghana",rule_based,"Benso, Western, Ghana"
https://www.facebook.com/325533237543854,Berekum Holy Family Hospital,116,5ea3146e994ecc38cda4ec52,"[""internalMedicine""]",[],[],"[""Located in Berekum, Brong Ahafo Region, Ghana"",""P. O. Box 21, Berekum, Brong Ahafo Region, Ghana"",""Official website: http://hfhberekum.org/"",""Facebook page indicates the hospital is 'Always open'""]",facility,fd74db0f-80e3-4dd4-8e69-b49a0f5fe22e,,,"[""hfhberekum.org""]",hfhberekum.org,,,,,,,,P. O. Box 21,,,Berekum,Brong Ahafo Region,,Ghana,GH,,,,,hospital,,,,,,,07bcacfc-bb6b-4407-b3cd-a67eac92823b,7.450473,-2.5824981,"Berekum, Ghana","Berekum, Berekum East Municipal District, Bono Region, Ghana",fallback,"Berekum, Ghana"
